datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,location
2012-12-10 14:00,4,0,0,2,7.67,7.33,4.3333,9,14,4,18,incheon
2012-06-20 7:00,4,1,1,2,9.33,7.33,8,7,123,13,136,incheon
2011-01-06 3:00,4,0,0,2,16,15,6.3333,7,20,2,22,busan
2011-03-28 14:00,4,0,1,3,13.33,11.67,9.3333,3.6667,38,18,56,incheon
2011-10-19 19:00,2,0,0,3,11,9.67,6.3333,8.6667,57,2,59,seoul
2011-01-06 3:00,1,1,1,2,15,16,5.6667,8.6667,11,15,26,busan
2011-03-05 4:00,3,1,1,1,4.67,20,5,3.3333,108,12,120,seoul
2011-12-12 3:00,4,0,0,2,8,10.33,9.6667,3.3333,70,8,78,seoul
2011-10-11 12:00,4,0,1,2,24.6,29.545,73,11.0014,51,130,181,seoul
2012-11-03 5:00,3,1,1,3,11,13.33,5,4.3333,10,12,22,incheon
2012-10-13 8:00,4,0,0,1,13.94,17.425,53,7.0015,23,151,174,seoul
2012-09-09 12:00,2,0,1,3,8.33,7.33,5.3333,3.6667,93,3,96,seoul
2011-01-20 5:00,2,1,0,3,16.33,20,4,8.3333,126,20,146,incheon
2012-03-01 22:00,1,0,1,1,15.58,19.695,50,16.9979,3,123,126,seoul
2012-09-01 11:00,3,0,0,2,32.8,37.88,55,15.0013,219,273,492,seoul
2012-08-12 16:00,2,1,1,1,3.33,16,8.6667,4,112,8,120,incheon
2011-10-12 7:00,2,0,0,1,7.67,16,5.3333,10,76,15,91,seoul
2011-01-06 4:00,4,1,0,3,8.67,9,8.3333,3.6667,8,3,11,busan
2012-12-13 11:00,2,1,0,1,15.67,11.33,4.6667,8,128,14,142,incheon
2011-08-03 9:00,2,1,1,1,9.33,13.67,4,10,139,16,155,incheon
2012-10-12 20:00,2,1,0,1,14.33,10,5.6667,7.3333,58,13,71,incheon
2012-01-02 18:00,2,0,1,2,10.33,8.67,9.3333,3.6667,106,3,109,incheon
2011-01-06 5:00,1,0,0,3,14,15.33,8.3333,7.3333,132,11,143,busan
2011-10-01 16:00,4,0,0,2,16.4,20.455,76,19.9995,58,165,223,seoul
2011-01-06 6:00,1,1,0,2,10,7.33,7.3333,9.3333,50,2,52,busan
2011-09-18 9:00,3,0,0,1,19.68,23.485,67,16.9979,46,94,140,seoul
2011-01-06 6:00,1,1,0,1,15.67,18.33,6.3333,9.6667,79,7,86,busan
2011-11-16 10:00,2,0,0,1,5.33,11,10,9,142,14,156,incheon
2012-10-02 15:00,2,0,0,1,16.33,8.67,8.6667,4,16,7,23,seoul
2011-03-13 21:00,4,0,0,1,6.33,7.67,3.6667,6,97,4,101,incheon
2012-08-27 8:00,2,0,0,2,10,17.33,7.6667,8.3333,6,6,12,seoul
2012-01-13 4:00,1,0,1,3,13.12,14.395,70,32.9975,1,2,3,seoul
2011-01-06 8:00,2,0,0,3,16.67,9.67,4.6667,6.3333,41,20,61,busan
2011-03-11 16:00,2,0,0,1,11.67,8.67,6.3333,6.3333,142,10,152,incheon
2011-01-06 8:00,1,1,0,3,12.67,18.67,10,8.3333,89,2,91,busan
2011-01-06 8:00,1,0,1,3,6,16.33,4.6667,8.3333,57,1,58,busan
2012-06-09 14:00,2,1,0,1,11.67,10.33,3.3333,9,41,2,43,incheon
2012-08-06 10:00,2,1,1,3,8,15.67,8.6667,4,59,3,62,incheon
2011-06-15 18:00,3,1,1,3,3.33,17,10,4.3333,145,12,157,seoul
2011-01-12 2:00,3,0,0,1,16.67,19.67,7,7.6667,37,17,54,incheon
2012-12-06 9:00,4,0,1,1,9.84,11.365,48,12.998,19,257,276,seoul
2011-03-15 5:00,4,0,0,1,9,12.33,9.6667,6,75,4,79,incheon
2011-01-06 10:00,4,0,1,1,5.67,10,6.6667,5.6667,23,2,25,busan
2011-01-06 10:00,4,0,0,2,7.33,15.67,7.6667,5.6667,24,11,35,busan
2011-01-24 23:00,2,0,1,3,4.33,6.67,4.6667,4.6667,120,7,127,incheon
2011-12-21 5:00,4,0,1,3,13.33,10.67,6,7.3333,141,20,161,incheon
2011-01-02 23:00,3,0,0,2,11.67,12.67,4.6667,6.3333,101,1,102,incheon
2011-11-14 19:00,2,0,0,3,11,19,7.3333,6.6667,132,18,150,seoul
2012-04-22 19:00,2,1,1,1,4.67,6.67,8.3333,9.3333,123,8,131,incheon
2011-01-06 11:00,2,0,1,1,13.67,10.33,4.3333,8,56,11,67,busan
2011-03-05 20:00,1,0,0,2,18.04,21.97,77,22.0028,12,58,70,seoul
2012-03-28 2:00,2,1,0,3,3.33,14.67,10,8,66,4,70,incheon
2012-04-05 11:00,4,1,1,2,10.33,13.33,9.3333,9.3333,108,14,122,incheon
2012-07-18 14:00,3,0,1,1,38.54,43.94,38,22.0028,54,116,170,seoul
2011-05-12 17:00,1,1,1,3,12.33,13,5.6667,9.6667,101,12,113,seoul
2011-04-02 12:00,1,1,1,1,4.67,10.33,8,8,17,7,24,seoul
2011-01-06 11:00,2,1,0,3,11.33,17,5,7,91,19,110,busan
2012-07-16 13:00,3,1,1,3,9.33,20,4,4,14,19,33,incheon
2011-01-06 13:00,3,0,1,2,4.33,18,5.3333,3.3333,121,5,126,busan
2011-01-06 14:00,4,0,1,3,10.67,16.33,4.6667,6.3333,7,10,17,busan
2011-01-06 16:00,3,0,0,3,10.33,6.67,7.3333,5.6667,18,17,35,busan
2011-01-06 16:00,1,1,1,3,14,19,9,5,45,10,55,busan
2011-01-06 17:00,3,0,1,1,8,12,7.3333,5.3333,106,19,125,busan
2011-01-06 18:00,4,1,1,1,16,17.67,9,8.3333,115,11,126,busan
2011-01-06 19:00,1,0,0,1,9,16.67,7,6,146,13,159,busan
2011-04-19 20:00,1,1,0,2,5.33,18.67,3.6667,7,127,7,134,incheon
2012-11-17 5:00,4,0,0,1,9.84,12.12,70,11.0014,1,10,11,seoul
2012-08-06 18:00,4,1,1,3,14.67,15.67,4.3333,7,51,2,53,incheon
2011-07-15 1:00,3,0,1,1,25.42,29.545,73,12.998,7,13,20,seoul
2011-01-06 21:00,1,0,0,1,5.33,8.33,8.6667,6.3333,89,13,102,busan
2012-10-23 7:00,3,1,0,2,12.67,17,8.6667,9.6667,125,5,130,incheon
2012-05-23 20:00,1,1,1,2,5.67,8.67,5.3333,5.3333,86,12,98,incheon
2011-01-06 21:00,1,1,0,2,10.33,8.67,4,5,27,7,34,busan
2011-03-02 1:00,1,1,1,2,12.67,19.67,4,8.3333,84,19,103,incheon
2012-09-09 16:00,3,0,0,1,27.88,31.82,36,19.0012,228,473,701,seoul
2012-07-01 8:00,3,0,0,1,31.98,37.12,62,7.0015,36,106,142,seoul
2011-11-05 15:00,1,1,1,3,8.33,15,4.6667,7.6667,71,17,88,seoul
2011-01-06 21:00,2,0,1,2,4,18.33,4.6667,6.6667,43,17,60,busan
2011-08-08 1:00,4,1,0,2,9.67,18.33,6.3333,8.3333,78,6,84,incheon
2011-01-06 22:00,3,0,0,3,3.67,9.33,8,7,79,11,90,busan
2011-01-07 0:00,3,0,0,2,12,18.33,8.6667,4.6667,75,16,91,busan
2012-10-04 20:00,4,0,1,1,26.24,30.305,65,7.0015,50,391,441,seoul
2011-10-13 19:00,4,0,1,2,25.42,28.79,83,11.0014,18,187,205,seoul
2011-01-07 0:00,1,1,0,3,14,14.67,5,9.6667,118,8,126,busan
2011-11-29 18:00,3,0,1,2,11,11.67,8.6667,8.6667,84,5,89,incheon
2011-01-07 0:00,4,0,1,2,14.33,20,7.3333,9.3333,62,14,76,busan
2011-01-07 0:00,2,1,1,3,4.33,8.67,9,9.6667,132,10,142,busan
2012-04-14 11:00,2,1,0,2,14,20,4,10,9,17,26,incheon
2011-02-13 9:00,2,1,1,1,10.33,16.33,8.3333,10,66,17,83,seoul
2012-05-23 6:00,1,1,1,1,12.33,6.67,3.6667,8.6667,127,6,133,incheon
2011-01-07 1:00,3,0,0,2,3.33,17.33,7.6667,7.6667,100,12,112,busan
2012-06-07 4:00,2,0,1,1,18.86,22.725,88,7.0015,0,6,6,seoul
2011-07-15 18:00,3,0,1,1,29.52,32.575,45,15.0013,102,394,496,seoul
2011-03-04 0:00,1,0,1,2,8.2,9.85,55,12.998,0,12,12,seoul
2012-08-28 9:00,2,1,1,1,3.33,18.33,8.3333,7.3333,17,9,26,seoul
2012-12-03 10:00,4,0,1,1,18.04,21.97,77,8.9981,31,105,136,seoul
2011-01-07 3:00,1,0,1,1,14.33,11,10,4.6667,116,3,119,busan
2012-09-29 14:00,4,0,0,2,16,10.33,7,3.6667,100,10,110,incheon
2011-01-07 3:00,1,1,1,3,12.33,6.67,5.3333,7.6667,118,15,133,busan
2011-11-05 13:00,4,0,0,1,16.4,20.455,37,7.0015,148,207,355,seoul
2012-04-19 13:00,2,0,1,1,22.96,26.515,46,0,52,186,238,seoul
2012-10-11 22:00,4,0,1,1,16.4,20.455,66,11.0014,10,167,177,seoul
2012-08-05 7:00,1,0,1,3,10.67,17,7,9.6667,30,13,43,incheon
2012-04-03 12:00,2,0,1,1,21.32,25,25,0,101,230,331,seoul
2012-01-17 0:00,1,0,0,1,8.67,13,5.3333,7.6667,150,13,163,incheon
2011-11-02 22:00,3,0,0,1,12.33,9.67,6.6667,8.6667,103,16,119,incheon
2012-02-26 18:00,1,0,1,1,3.67,14,7.3333,6.6667,137,16,153,incheon
2011-09-11 15:00,4,0,0,3,16,14.67,9.6667,6.6667,145,19,164,incheon
2012-12-21 9:00,4,1,1,1,4.33,10.67,9.3333,4.6667,135,8,143,seoul
2012-06-09 8:00,2,0,0,1,25.42,30.305,61,7.0015,42,202,244,seoul
2011-01-07 3:00,3,0,1,3,3.67,8,4,8,106,8,114,busan
2011-05-10 4:00,1,0,1,2,10.67,15,6.6667,7.6667,113,4,117,seoul
2012-03-16 2:00,3,0,0,2,4,9.33,4.6667,9.3333,83,3,86,incheon
2012-01-07 11:00,1,0,0,1,13.94,15.91,57,15.0013,74,250,324,seoul
2011-10-20 0:00,3,0,0,3,5.33,10,9,9.3333,129,2,131,seoul
2012-02-06 9:00,1,1,1,2,15.33,19.67,6.6667,3.3333,8,15,23,incheon
2011-05-08 5:00,1,1,0,3,5.33,17.67,8.3333,4.6667,14,6,20,seoul
2011-04-28 23:00,2,1,0,1,6.67,7.33,6.6667,10,137,15,152,incheon
2011-11-04 6:00,1,1,0,1,14,7.67,7.6667,7.3333,138,20,158,incheon
2011-01-07 3:00,3,0,1,1,3.67,14,5,8.6667,87,12,99,busan
2012-02-07 6:00,1,0,1,1,13.12,15.15,45,19.9995,2,98,100,seoul
2011-01-07 3:00,3,1,1,1,16.33,20,5.3333,5,78,11,89,busan
2011-12-13 19:00,1,1,0,3,4.67,19,5,6.3333,110,4,114,seoul
2011-01-07 4:00,3,0,1,2,8,13,4.3333,8.3333,2,16,18,busan
2011-04-06 2:00,2,0,1,1,9.84,12.12,70,8.9981,0,5,5,seoul
2011-11-08 4:00,4,0,1,1,12.3,16.665,87,0,0,4,4,seoul
2011-01-07 5:00,3,0,0,2,13.33,12.67,5.3333,9.6667,130,1,131,busan
2011-01-07 6:00,4,1,1,2,10.67,9.67,10,8.3333,107,15,122,busan
2012-01-11 14:00,4,0,1,2,9,8.33,8,9.6667,24,11,35,seoul
2011-11-20 12:00,4,0,1,1,4.33,17.67,5.3333,10,50,5,55,seoul
2012-06-10 23:00,2,0,0,1,29.52,33.335,58,7.0015,30,80,110,seoul
2012-10-27 7:00,3,1,1,1,5,6.67,9.3333,4.6667,79,5,84,incheon
2012-08-16 11:00,4,1,0,3,7.33,17.67,5.3333,8,28,5,33,seoul
2012-01-11 15:00,3,1,1,2,13,13.67,7,5,66,6,72,incheon
2012-01-17 4:00,2,0,1,1,9.67,13.33,8,8,35,16,51,incheon
2011-01-07 6:00,2,1,1,2,5,7,7.3333,10,31,8,39,busan
2011-01-12 13:00,2,1,1,1,11.67,18,5.3333,8,25,20,45,incheon
2012-01-05 1:00,1,1,0,1,3.33,17,6.6667,9.6667,16,18,34,incheon
2011-01-07 6:00,4,0,0,2,5.33,10.33,10,8,4,6,10,busan
2012-11-05 17:00,1,1,1,3,5.33,19.33,3.3333,10,68,20,88,seoul
2011-01-07 7:00,4,0,1,1,13,9.33,4.6667,7.3333,98,1,99,busan
2011-07-30 13:00,1,0,0,1,12,12.67,3.3333,6,51,4,55,incheon
2011-06-15 17:00,2,0,1,1,30.34,32.575,28,7.0015,83,555,638,seoul
2012-07-03 19:00,3,0,1,3,13.67,15,5.6667,10,141,6,147,incheon
2012-04-20 10:00,2,0,1,3,16.33,18.67,7.3333,10,134,16,150,seoul
2012-02-12 7:00,3,0,0,3,13.67,14,10,7.6667,84,9,93,incheon
2011-07-27 10:00,4,1,0,1,12,14.33,5,9,28,11,39,seoul
2011-01-07 7:00,2,1,1,2,14,7,3.6667,4,6,20,26,busan
2011-06-04 7:00,1,0,1,2,11,19,8.6667,4.3333,121,15,136,incheon
2011-12-19 4:00,4,1,0,2,3.33,15.33,8.6667,4.3333,149,14,163,incheon
2011-01-07 7:00,3,0,0,3,8.67,15,9.6667,6.6667,82,4,86,busan
2011-01-07 7:00,3,0,0,3,11.33,9,6,4.3333,109,20,129,busan
2012-03-28 17:00,4,1,0,3,13.67,14.67,6,7,69,1,70,incheon
2012-01-11 22:00,3,1,0,3,7,7.33,4,6.3333,147,15,162,incheon
2012-08-05 21:00,3,0,1,1,13,17.33,3.3333,7.3333,50,6,56,incheon
2011-12-09 6:00,4,0,1,1,9.02,12.88,80,6.0032,1,62,63,seoul
2011-05-30 0:00,3,1,1,1,15.33,9,9.3333,9,69,11,80,incheon
2011-08-09 18:00,1,1,1,3,7.67,19,4.3333,3.3333,59,20,79,seoul
2011-01-07 9:00,2,1,1,3,15,16.33,7,6,102,20,122,busan
2012-04-10 22:00,3,0,1,3,7.33,19.67,3.6667,9,76,13,89,incheon
2011-08-05 19:00,1,0,0,3,5,15,8.6667,5,4,19,23,incheon
2011-08-02 1:00,3,0,1,1,27.06,31.06,74,7.0015,4,8,12,seoul
2011-01-07 9:00,3,0,1,2,4,16.67,7.3333,7,133,13,146,busan
2011-01-07 9:00,2,0,1,3,8,12.67,9.3333,6.3333,22,15,37,busan
2011-02-19 8:00,3,1,0,3,14.33,11.33,6.6667,4.3333,47,7,54,incheon
2011-06-06 11:00,4,0,1,2,7.67,19.33,3.3333,4.3333,81,14,95,incheon
2012-06-25 15:00,1,0,1,1,7,14,6,6,1,16,17,incheon
2012-12-05 20:00,4,0,1,1,13.94,15.15,46,26.0027,19,274,293,seoul
2012-12-21 23:00,4,1,1,3,6.33,13,3.3333,4.6667,59,1,60,incheon
2011-01-07 10:00,3,1,0,1,9.67,7,3.6667,8,28,15,43,busan
2011-01-07 13:00,1,1,0,1,9.33,13.33,7.3333,7,122,16,138,busan
2012-06-25 1:00,2,1,0,3,11.33,11.33,9,7.6667,89,8,97,incheon
2012-03-16 5:00,1,1,1,3,12.33,8.67,6.3333,3.3333,15,13,28,incheon
2011-01-07 13:00,3,1,0,2,7.33,11,4.3333,4.6667,43,6,49,busan
2011-11-17 3:00,3,1,1,2,3.33,14.33,9.3333,6.3333,99,16,115,incheon
2011-10-04 20:00,4,0,1,1,21.32,25,68,15.0013,25,236,261,seoul
2011-06-26 10:00,2,0,1,3,13.33,17.67,8.6667,5,90,1,91,incheon
2012-02-06 0:00,1,0,1,1,9.84,12.12,65,8.9981,7,14,21,seoul
2011-12-13 5:00,1,0,0,3,11.33,12,7.3333,4.6667,49,7,56,seoul
2012-11-30 6:00,2,0,1,2,12,9.33,9.3333,9.6667,109,7,116,incheon
2012-04-04 21:00,2,0,1,1,24.6,30.305,23,22.0028,43,255,298,seoul
2011-01-07 13:00,4,1,1,1,13.33,10,3.6667,10,119,12,131,busan
2011-01-07 14:00,3,1,0,2,5.67,15.33,4,9.3333,101,19,120,busan
2012-07-03 10:00,1,1,0,1,12,15,9.3333,6.3333,87,8,95,incheon
2011-01-07 14:00,2,0,0,1,8,9.33,8,8.3333,56,1,57,busan
2012-02-05 1:00,4,0,1,1,16.67,11,7.6667,5.6667,32,11,43,incheon
2011-05-06 16:00,2,0,1,1,24.6,31.06,40,16.9979,82,262,344,seoul
2011-09-26 14:00,4,1,0,3,10.67,16.33,5,7.6667,63,5,68,incheon
2011-05-16 17:00,4,0,0,1,4.67,17,10,10,144,20,164,seoul
2011-01-07 14:00,4,1,1,3,6,13.33,5,4,141,15,156,busan
2011-01-07 16:00,3,0,1,2,7,17,4.3333,8.3333,100,13,113,busan
2012-08-05 14:00,3,0,0,1,36.9,42.425,42,31.0009,161,365,526,seoul
2011-05-09 4:00,2,0,1,1,17.22,21.21,82,11.0014,0,4,4,seoul
2011-10-03 12:00,1,0,1,3,11,19.33,4.3333,3.6667,124,1,125,incheon
2012-09-21 20:00,4,0,1,1,4,12,7,8,51,20,71,seoul
2011-08-25 6:00,1,0,0,2,9.67,10,5,6,7,9,16,incheon
2012-11-07 1:00,2,0,0,1,5,7,4.3333,6,87,9,96,incheon
2011-08-07 8:00,3,0,0,1,29.52,34.85,79,12.998,23,66,89,seoul
2011-01-07 17:00,4,0,0,2,5,9.67,8,6.6667,86,3,89,busan
2011-01-07 17:00,2,0,1,3,8,18.67,3.3333,9,34,1,35,busan
2012-04-25 22:00,4,0,1,2,7,15.67,4,6.6667,8,9,17,seoul
2011-10-12 18:00,4,1,1,1,14,9,5.6667,5.6667,113,5,118,incheon
2012-09-17 14:00,2,0,0,1,4,19.33,3.3333,3.6667,74,15,89,seoul
2011-05-03 4:00,2,0,1,1,21.32,25,88,15.0013,3,1,4,seoul
2011-01-30 16:00,2,0,0,3,4.67,18.67,5.3333,5.6667,66,8,74,incheon
2012-08-15 1:00,1,1,1,1,9,11.33,8,7.3333,107,13,120,incheon
2011-03-05 16:00,4,0,0,3,11.33,18.67,6.6667,8.3333,95,20,115,incheon
2011-01-07 19:00,3,1,0,1,5,17.33,6,5,36,5,41,busan
2011-01-15 6:00,4,1,1,1,7.67,12.67,4.6667,9,126,17,143,incheon
2011-05-16 6:00,1,1,0,2,9.33,11,4,9.3333,115,3,118,incheon
2012-02-17 7:00,2,0,0,2,7.67,19,7.6667,8.6667,133,8,141,incheon
2012-02-26 15:00,4,1,1,1,7.33,12,3.3333,3.3333,51,19,70,incheon
2012-08-15 17:00,3,0,1,1,30.34,34.09,55,19.0012,102,749,851,seoul
2012-04-13 12:00,3,1,0,2,14.67,15,4,10,86,6,92,incheon
2012-02-26 2:00,4,0,0,2,15.33,18.33,7.3333,9.6667,128,7,135,seoul
2011-11-20 4:00,1,0,1,1,13.33,11.33,3.3333,7.3333,127,13,140,incheon
2011-01-07 20:00,4,1,1,3,10.33,20,5,5.6667,63,10,73,busan
2011-01-21 12:00,4,1,0,3,3.33,10,4.3333,10,72,19,91,incheon
2012-10-17 18:00,4,0,1,1,21.32,25,59,11.0014,90,794,884,seoul
2012-10-25 15:00,3,0,1,1,8.67,17.33,7,4.3333,52,9,61,seoul
2011-01-07 20:00,3,1,1,1,8,17.33,8.3333,3.6667,83,19,102,busan
2011-09-11 2:00,3,0,0,2,25.42,29.545,78,12.998,16,60,76,seoul
2011-01-15 13:00,2,1,1,2,16.67,6.67,6.6667,6.3333,143,10,153,seoul
2012-12-18 21:00,4,0,1,1,14.76,17.425,50,15.0013,9,159,168,seoul
2011-02-16 19:00,2,0,0,1,6,9.33,5.3333,8,12,3,15,incheon
2011-01-07 21:00,2,0,1,2,3.33,14.33,7.3333,10,107,12,119,busan
2011-01-07 21:00,3,0,0,1,9.67,14.67,8.3333,10,129,16,145,busan
2011-01-07 21:00,4,1,1,2,8.33,15.67,9.3333,4.6667,120,3,123,busan
2012-12-22 12:00,1,1,1,1,7.67,13.33,6.3333,5,3,12,15,seoul
2012-01-03 16:00,1,0,1,3,11.67,6.67,6.3333,5.6667,38,7,45,seoul
2011-01-02 2:00,1,1,1,2,10.33,20,5.6667,6.3333,43,17,60,incheon
2012-08-30 23:00,4,1,1,3,12.33,13.33,6.3333,3.6667,85,18,103,incheon
2011-07-18 3:00,3,0,1,1,27.06,30.305,78,12.998,3,4,7,seoul
2012-09-27 12:00,4,0,1,2,5.67,7.33,3.3333,5,11,14,25,seoul
2011-01-07 22:00,4,1,1,2,10,15.33,10,4.6667,131,8,139,busan
2012-12-02 9:00,4,0,0,2,11.48,13.635,93,11.0014,37,135,172,seoul
2011-02-07 2:00,4,0,1,1,11.67,17,6.3333,6.6667,1,4,5,incheon
2012-03-15 8:00,1,1,1,1,12,7,8,8.3333,124,12,136,seoul
2011-01-07 22:00,4,1,1,1,10.67,19.33,7.3333,5,37,8,45,busan
2011-07-05 19:00,3,0,0,1,9.67,8,9.6667,9,83,1,84,incheon
2011-05-17 18:00,2,0,1,1,24.6,29.545,69,19.9995,54,426,480,seoul
2011-01-25 14:00,3,0,1,2,11.33,11.33,9,6,17,19,36,seoul
2012-07-15 22:00,3,1,0,2,3.33,11.33,4.6667,4.3333,40,13,53,incheon
2011-12-20 12:00,4,0,0,2,6.33,9.67,8.3333,5,121,18,139,incheon
2011-04-13 5:00,1,1,1,1,6,19.67,5.6667,8,60,13,73,incheon
2011-01-07 23:00,3,1,0,2,13.33,10.67,5,8.6667,44,19,63,busan
2011-01-07 23:00,2,1,1,1,7,16,7,9.6667,54,2,56,busan
2011-01-19 7:00,1,1,0,2,12.67,9,8.6667,6.3333,32,1,33,seoul
2011-12-16 11:00,2,0,1,3,11.67,14.33,5.6667,3.6667,97,14,111,seoul
2011-01-08 1:00,1,1,1,1,6,16,5.6667,9.6667,27,17,44,busan
2011-01-08 3:00,2,1,0,2,15.33,17.67,8.6667,5.6667,13,2,15,busan
2012-06-08 9:00,1,0,0,1,9.67,14,8.6667,8.6667,42,17,59,seoul
2011-01-24 6:00,4,0,0,2,13.33,18.67,5.3333,9.6667,9,1,10,incheon
2012-07-15 18:00,3,0,0,3,29.52,34.85,79,23.9994,84,228,312,seoul
2012-10-04 6:00,4,0,1,3,25.42,27.275,94,6.0032,1,132,133,seoul
2011-09-17 1:00,3,1,1,1,4.67,15.67,7,10,136,18,154,incheon
2011-11-07 4:00,4,1,1,3,7,17.67,9.3333,9,51,6,57,seoul
2012-01-22 22:00,4,1,1,1,3.33,10,9,9.6667,82,11,93,incheon
2012-07-17 13:00,3,0,1,1,37.72,40.91,31,12.998,53,168,221,seoul
2012-11-14 3:00,3,0,0,1,5.33,14,6,6.3333,71,6,77,incheon
2012-11-27 7:00,2,0,1,1,7.67,9.67,8.6667,3.3333,93,10,103,seoul
2012-03-16 4:00,1,0,1,2,16.4,20.455,87,16.9979,0,3,3,seoul
2011-01-08 6:00,2,1,0,1,14.67,17.67,5.3333,10,52,2,54,busan
2011-01-08 6:00,1,0,0,2,16.67,19,9.6667,3.6667,113,15,128,busan
2011-01-08 7:00,4,0,0,3,13.33,10,8,4.6667,29,7,36,busan
2011-10-05 0:00,2,0,0,1,10.33,7.67,5,4.6667,55,19,74,incheon
2011-01-08 8:00,1,1,0,3,5,15,5.3333,4.6667,111,12,123,busan
2011-01-08 9:00,1,1,1,3,13.33,18.67,4,3.3333,137,11,148,busan
2011-01-08 9:00,3,1,0,1,14.33,11.67,8.6667,7,72,8,80,busan
2012-10-16 13:00,4,0,1,1,21.32,25,45,19.0012,68,260,328,seoul
2012-01-04 11:00,1,0,1,2,3.28,6.06,42,6.0032,6,40,46,seoul
2011-08-05 2:00,1,1,0,1,6,9.33,6,4.3333,108,4,112,incheon
2012-10-03 22:00,3,0,1,2,3.67,6.67,8.3333,4.3333,89,15,104,incheon
2012-12-12 15:00,2,0,1,1,9,7.33,9.3333,6.6667,68,3,71,incheon
2012-07-30 12:00,4,1,0,3,3.33,19.33,8,8,55,16,71,incheon
2011-01-08 10:00,4,1,0,1,15,17,9.6667,7.6667,30,10,40,busan
2012-06-24 14:00,3,1,0,1,7.33,19.67,5,7,138,5,143,seoul
2011-01-08 11:00,4,1,1,2,16.33,8.67,5,9.3333,17,12,29,busan
2012-01-13 17:00,4,1,1,1,16,7.33,6.3333,8.3333,27,3,30,seoul
2011-01-08 11:00,4,0,1,3,4.33,13,7,8.6667,140,2,142,busan
2012-10-14 4:00,3,1,1,1,6.67,8.67,9,4,79,16,95,incheon
2011-06-08 13:00,4,1,1,3,8.67,14.33,9.6667,10,141,19,160,incheon
2011-01-08 11:00,3,0,0,2,7.33,18,8,8.6667,37,18,55,busan
2012-08-07 9:00,3,0,1,2,28.7,33.335,74,8.9981,44,283,327,seoul
2012-10-06 23:00,4,0,0,1,18.04,21.97,62,8.9981,37,142,179,seoul
2012-04-10 6:00,2,1,0,2,7.33,7.67,4.6667,4.6667,143,10,153,incheon
2011-01-08 11:00,1,1,0,2,11.67,8.67,3.6667,7.6667,146,4,150,busan
2011-10-27 15:00,2,1,0,2,8,10.33,3.3333,5.6667,35,3,38,incheon
2011-05-10 3:00,2,0,1,1,18.04,21.97,54,12.998,1,3,4,seoul
2012-09-09 1:00,4,0,0,1,12.67,17.67,10,3.6667,121,6,127,incheon
2011-01-08 11:00,2,0,1,2,10.33,11.67,8.6667,9.3333,50,11,61,busan
2011-01-08 12:00,4,1,1,1,8,13.67,3.3333,3.3333,65,11,76,busan
2012-03-14 22:00,1,0,1,1,21.32,25,55,8.9981,43,159,202,seoul
2011-04-05 19:00,2,0,1,1,14.76,16.665,43,19.9995,12,148,160,seoul
2012-06-26 3:00,2,1,0,3,6,11.33,5,7.6667,135,10,145,seoul
2011-12-12 1:00,1,0,1,2,14,14,7,3.6667,29,16,45,seoul
2012-09-01 16:00,3,0,0,2,34.44,39.395,49,11.0014,209,253,462,seoul
2012-10-13 6:00,4,0,0,1,12.3,14.395,61,12.998,5,23,28,seoul
2011-01-08 15:00,2,0,0,3,3.67,19.33,9.3333,9,94,8,102,busan
2011-10-22 17:00,3,1,1,3,3.67,15.33,8.6667,9.3333,103,11,114,seoul
2012-01-02 13:00,1,1,0,1,12.3,13.635,36,19.9995,26,150,176,seoul
2012-08-29 8:00,4,0,0,3,16.33,16,8.3333,9.3333,6,12,18,incheon
2011-01-08 17:00,2,0,1,3,4.33,12.33,8.3333,6.6667,7,7,14,busan
2012-11-28 12:00,4,0,1,3,8.33,12.67,7.3333,7.3333,22,13,35,seoul
2011-01-08 17:00,4,1,1,2,6.33,14.33,10,4.3333,134,4,138,busan
2011-01-08 18:00,3,1,1,3,5.67,8.33,5,7,118,3,121,busan
2011-01-08 19:00,1,1,1,2,4.33,6.67,6.3333,9,48,2,50,busan
2011-05-09 0:00,2,0,0,2,7.67,8.67,6.6667,7.3333,116,18,134,incheon
2011-01-08 19:00,4,0,1,1,3.67,8,10,5.6667,49,11,60,busan
2011-09-19 7:00,3,0,1,2,20.5,24.24,82,15.0013,20,312,332,seoul
2011-01-08 21:00,3,1,0,3,11.67,10.33,5.3333,4.3333,141,18,159,busan
2011-01-08 21:00,2,0,1,1,6.67,8.67,10,7.6667,48,20,68,busan
2012-01-20 16:00,2,1,1,2,9,12,4.6667,4,135,20,155,seoul
2011-01-08 21:00,3,0,1,3,5,16.33,6.6667,6.6667,97,13,110,busan
2011-01-08 23:00,1,0,1,1,12.33,14.33,9.3333,10,147,20,167,busan
2011-01-09 0:00,3,0,0,1,5.67,10.67,8.3333,7.6667,133,5,138,busan
2012-05-30 0:00,3,1,0,2,5.33,16.67,9,9.6667,52,12,64,incheon
2011-01-09 4:00,3,0,1,2,5,19.33,4.6667,6.6667,126,6,132,busan
2011-09-23 23:00,4,1,0,3,12.67,14.33,9.6667,6.6667,37,20,57,incheon
2011-01-09 6:00,3,0,0,1,11.33,15.67,9.3333,8,71,20,91,busan
2011-12-10 16:00,4,0,0,1,13.12,14.395,31,26.0027,58,183,241,seoul
